,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
8246,Refugee,UNICEF,Mafraq Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,40591,1711,MAFRAQ
8254,Refugee,Caritas,Mafraq Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,2893,1711,MAFRAQ
8258,Refugee,MEDAIR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,150000,1711,MAFRAQ
8269,Refugee,WVI,Mafraq Governorate,WASH [REF2.4]Services in Urban Sanitation,[REF2.4.1]Schools etc access sanitation,WASH ,direct,472773,1711,MAFRAQ
8275,Refugee,UNICEF,Mafraq Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48709,1711,MAFRAQ
8278,Refugee,IRD,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,50000,1711,MAFRAQ
8283,Refugee,AVSI,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,65442,1711,MAFRAQ
8289,Refugee,WVI,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,858237,1711,MAFRAQ
8298,Refugee,JHAS,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.3]Convalescent care for War wounded,HEALTH,direct,250000,1711,MAFRAQ
8300,Refugee,UNICEF,Mafraq Governorate,WASH [REF1.2]Access to Water in Urban,[REF1.2.2]Household Water Improv.,WASH ,indirect,64945,1711,MAFRAQ
8304,Refugee,Caritas,Mafraq Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,29250,1711,MAFRAQ
8309,Refugee,Caritas,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,31500,1711,MAFRAQ
8329,Refugee,UNICEF,Mafraq Governorate,WASH [REF1.2]Access to Water in Urban,[REF1.2.1]Water Trucking Urban,WASH ,indirect,54121,1711,MAFRAQ
8334,Refugee,IRC,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,22000,1711,MAFRAQ
8344,Refugee,CARE,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,50000,1711,MAFRAQ
8353,Refugee,CARE,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,375000,1711,MAFRAQ
8356,Refugee,Caritas,Mafraq Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.1]Sanitation improv. In urban,WASH ,direct,12712,1711,MAFRAQ
8359,Refugee,Caritas,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,180084.75,1711,MAFRAQ
8371,Refugee,WVI,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,196689.33,1711,MAFRAQ
8378,Refugee,ACF,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,650000,1711,MAFRAQ
8383,Refugee,JHAS,Mafraq Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,1097509,1711,MAFRAQ
8394,Refugee,MEDAIR,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,22500,1711,MAFRAQ
8398,Refugee,UNHCR,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,889073,1711,MAFRAQ
8401,Refugee,CARE,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1250000,1711,MAFRAQ
8402,Refugee,UNHCR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,7451429,1711,MAFRAQ
8409,Refugee,SCJordan,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,30707,1711,MAFRAQ
8415,Refugee,CARE,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,5.00E+05,1711,MAFRAQ
8428,Refugee,ICMC,Mafraq Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,438536,1711,MAFRAQ
8439,Refugee,Caritas,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,24717.6,1711,MAFRAQ
8446,Refugee,IOCC,Mafraq Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1711,MAFRAQ
8451,Refugee,Caritas,Mafraq Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,224619,1711,MAFRAQ
8455,Refugee,IRC,Mafraq Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,7000,1711,MAFRAQ
8461,Refugee,WVI,Mafraq Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,8306.67,1711,MAFRAQ
8474,Refugee,MEDAIR,Mafraq Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,30000,1711,MAFRAQ
8477,Refugee,UNHCR,Mafraq Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,62850,1711,MAFRAQ
8480,Refugee,Caritas,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,43008.45,1711,MAFRAQ
8489,Refugee,IMC,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1711,MAFRAQ
8494,Refugee,Caritas,Mafraq Governorate,WASH [REF1.2]Access to Water in Urban,[REF1.2.1]Water Trucking Urban,WASH ,direct,7627,1711,MAFRAQ
8500,Refugee,Caritas,Mafraq Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,439,1711,MAFRAQ
8502,Refugee,UNICEF,Mafraq Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.1]Sanitation improv. In urban,WASH ,indirect,90978.4,1711,MAFRAQ
8508,Refugee,SCI,Mafraq Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,2.00E+06,1711,MAFRAQ
8516,Refugee,MEDAIR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,272500,1711,MAFRAQ
8523,Refugee,Caritas,Mafraq Governorate,EDU[REF3.4]Teritiary Education,[REF3.4.4]Vocational/Skills Training,EDUCATION,direct,25221.88857,1711,MAFRAQ
8529,Refugee,NEF,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,32278,1711,MAFRAQ
8543,Refugee,Caritas,Mafraq Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.3]School Supplies,EDUCATION,direct,18209.4,1711,MAFRAQ
8555,Refugee,IRC,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,550000,1711,MAFRAQ
8557,Refugee,ILO,Mafraq Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,1.00E+06,1711,MAFRAQ
8562,Refugee,WVI,Mafraq Governorate,PROT[REF1.4]Child Protection,[REF1.4.1]Child Protection systems,PROTECTION,direct,91442.5,1711,MAFRAQ
8573,Refugee,IRD,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,43750,1711,MAFRAQ
8585,Refugee,Caritas,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,12711,1711,MAFRAQ
8589,Refugee,MEDAIR,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,75000,1711,MAFRAQ
8600,Refugee,UNHCR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1767348,1711,MAFRAQ
8609,Refugee,ICMC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2.00E+05,1711,MAFRAQ
8616,Refugee,ICMC,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,100370,1711,MAFRAQ
8630,Refugee,WarChildUK,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,143000,1711,MAFRAQ
8633,Refugee,IRC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,18595,1711,MAFRAQ
8657,Refugee,IRC,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,800,1711,MAFRAQ
8664,Refugee,UNICEF,Mafraq Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,indirect,99366.3,1711,MAFRAQ
8668,Refugee,JHAS,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,55000,1711,MAFRAQ
8683,Refugee,IMC,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.2]Rehabilitation/impairment,HEALTH,direct,90000,1711,MAFRAQ
8684,Refugee,IMC,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15518,1711,MAFRAQ
8697,Refugee,IRC,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,550000,1711,MAFRAQ
8711,Refugee,UNICEF,Mafraq Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,61154.083,1711,MAFRAQ
8717,Refugee,UNFPA,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,8.00E+05,1711,MAFRAQ
8719,Refugee,ICMC,Mafraq Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,direct,128579,1711,MAFRAQ
8729,Refugee,UNFPA,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,1500000,1711,MAFRAQ
8738,Refugee,IMC,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,26250,1711,MAFRAQ
8754,Refugee,NEF,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,171714,1711,MAFRAQ
8760,Refugee,Caritas,Mafraq Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.2]Household wastewater mngt,WASH ,direct,12203,1711,MAFRAQ
8766,Refugee,CARE,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,2.00E+05,1711,MAFRAQ
8770,Refugee,UNICEF,Mafraq Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46466.16,1711,MAFRAQ
8780,Refugee,AVSI,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,13833,1711,MAFRAQ
8791,Refugee,Caritas,Mafraq Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1711,MAFRAQ
8802,Refugee,ACF,Mafraq Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,direct,56000,1711,MAFRAQ
8817,Refugee,NRC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2.00E+05,1711,MAFRAQ
8826,Refugee,ICMC,Mafraq Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,24682,1711,MAFRAQ
8833,Refugee,IRC,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,558223.5,1711,MAFRAQ
8849,Refugee,WVI,Mafraq Governorate,EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,4966.67,1711,MAFRAQ
8852,Refugee,WarChildUK,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.3]Scale up learning environments,EDUCATION,direct,135000,1711,MAFRAQ
8861,Refugee,Caritas,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,21186,1711,MAFRAQ
8865,Refugee,ICMC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,266756,1711,MAFRAQ
8868,Refugee,Caritas,Mafraq Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,24237.22,1711,MAFRAQ
8881,Refugee,ICMC,Mafraq Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.3]School Supplies,EDUCATION,direct,149543,1711,MAFRAQ
8883,Refugee,NRC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,4.00E+05,1711,MAFRAQ
8885,Refugee,IRC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,654394,1711,MAFRAQ
8886,Refugee,WarChildUK,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,15000,1711,MAFRAQ
8890,Refugee,Caritas,Mafraq Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,direct,20339,1711,MAFRAQ
8892,Refugee,SCJordan,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,30707,1711,MAFRAQ
8900,Refugee,ICMC,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,111065,1711,MAFRAQ
8904,Refugee,IOM,Mafraq Governorate,PROT[REF1.1]Refugee Rights Respected,[REF1.1.1]Border Reception/Transport/Comm. Po,PROTECTION,direct,2.00E+06,1711,MAFRAQ
8916,Refugee,Caritas,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,,3354.5,1711,MAFRAQ
8925,Refugee,AVSI,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,26638,1711,MAFRAQ
8927,Refugee,Caritas,Mafraq Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,7627,1711,MAFRAQ
8939,Refugee,Caritas,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,219689.1,1711,MAFRAQ
8960,Refugee,JHAS,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1711,MAFRAQ
8962,Refugee,IRC,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,56644.65,1711,MAFRAQ
8965,Refugee,UNICEF,Mafraq Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.2]Household wastewater mngt,WASH ,indirect,8270.7,1711,MAFRAQ
8968,Refugee,Caritas,Mafraq Governorate,WASH [REF2.3]Sanit.Repair/Ext,[REF2.3.1]Sewage Treatment in urban,WASH ,direct,19068,1711,MAFRAQ
8986,Refugee,UNICEF,Mafraq Governorate,WASH [REF2.3]Sanit.Repair/Ext,[REF2.3.1]Sewage Treatment in urban,WASH ,indirect,1240615.2,1711,MAFRAQ
8991,Refugee,Caritas,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,42372,1711,MAFRAQ
8997,Refugee,Caritas,Mafraq Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,2542,1711,MAFRAQ
9000,Refugee,NEF,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,10976,1711,MAFRAQ
9008,Refugee,CARE,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,150000,1711,MAFRAQ
9010,Refugee,AVSI,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,45363,1711,MAFRAQ
9013,Refugee,Caritas,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,6356,1711,MAFRAQ
9024,Refugee,WVI,Mafraq Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,direct,1921968,1711,MAFRAQ
9030,Refugee,MEDAIR,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,2500,1711,MAFRAQ
9037,Refugee,Caritas,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,25915.15,1711,MAFRAQ
9038,Refugee,Caritas,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,4937.35,1711,MAFRAQ
9039,Refugee,Caritas,Mafraq Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.1]Strategy to reduce violence,EDUCATION,direct,2000,1711,MAFRAQ
9042,Refugee,IOM,Rabaa Sarhan ,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,250000,,
9044,Refugee,UNICEF,Tafileh Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48709,1706,TAFILAH
9053,Refugee,IMC,Tafileh Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1706,TAFILAH
9057,Refugee,UNFPA,Tafileh Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,3.00E+05,1706,TAFILAH
9058,Refugee,UNICEF,Tafileh Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,indirect,99366.3,1706,TAFILAH
9063,Refugee,UNICEF,Tafileh Governorate,WASH [REF2.4]Services in Urban Sanitation,[REF2.4.1]Schools etc access sanitation,WASH ,indirect,102858.27,1706,TAFILAH
9064,Refugee,UNICEF,Tafileh Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.1]Sanitation improv. In urban,WASH ,indirect,90978.4,1706,TAFILAH
9067,Refugee,UNICEF,Tafileh Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,61154.083,1706,TAFILAH
9079,Refugee,UNHCR,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,60679,1706,TAFILAH
9081,Refugee,IMC,Tafileh Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15530,1706,TAFILAH
9085,Refugee,UNICEF,Tafileh Governorate,WASH [REF2.2]Sanitation in Urban,[REF2.2.2]Household wastewater mngt,WASH ,indirect,8270.7,1706,TAFILAH
9096,Refugee,WFP,Tafileh Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,,491342,1706,TAFILAH
9098,Refugee,UNHCR,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,255832,1706,TAFILAH
9099,Refugee,UNICEF,Tafileh Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,,46477.16,1706,TAFILAH
9122,Refugee,UNICEF,Tafileh Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,40951,1706,TAFILAH
9125,Refugee,WFP,Zaatari Camp (all district),FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,indirect,332500,1711,MAFRAQ
9129,Refugee,ILO,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,8.00E+05,1711,MAFRAQ
9140,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,3595710,1711,MAFRAQ
9141,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.3]Schools etc access sanitation,WASH ,indirect,104211.8,1711,MAFRAQ
9142,Refugee,KnK,Zaatari Camp (all district),EDU[REF3.2]Acces to Formal Education,[REF3.2.2]Mobilize Teachers,EDUCATION,direct,6249,1711,MAFRAQ
9145,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.1]Water Trucking,WASH ,indirect,4773478,1711,MAFRAQ
9146,Refugee,SCJordan,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,164997,1711,MAFRAQ
9147,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,4268511,1711,MAFRAQ
9148,Refugee,WarChildUK,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,320000,1711,MAFRAQ
9149,Refugee,FPSC,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,130000,1711,MAFRAQ
9157,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,5.00E+05,1711,MAFRAQ
9159,Refugee,UNHCR,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.2]Sustainable Infrastructure,WASH ,direct,2738880,1711,MAFRAQ
9161,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,278638,1711,MAFRAQ
9176,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,572623,1711,MAFRAQ
9179,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.1]Refugee Rights Respected,[REF1.1.1]Border Reception/Transport/Comm. Po,PROTECTION,direct,2005144,1711,MAFRAQ
9184,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.2]Schools etc Hygiene promotion,WASH ,indirect,1541083.6,1711,MAFRAQ
9198,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.1]Water collection/disposal,WASH ,indirect,3543197,1711,MAFRAQ
9208,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.2]Sustainable Infrastructure,WASH ,indirect,10806082,1711,MAFRAQ
9221,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48709,1711,MAFRAQ
9222,Refugee,UNWOMEN,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,4.00E+05,1711,MAFRAQ
9224,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,160832,1711,MAFRAQ
9233,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,269242,1711,MAFRAQ
9241,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,1584041,1711,MAFRAQ
9253,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,40591,1711,MAFRAQ
9255,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,indirect,3187067,1711,MAFRAQ
9257,Refugee,OXFAM,Zaatari Camp (all district),FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,341555,1711,MAFRAQ
9262,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,1200000,1711,MAFRAQ
